1,0,RT @jotaleonetti: Comenzó #piquete de trabajadores terciarizados de @Aerolineas_AR frente a #Aeroparque. dejan un carril libre de #Costaner…
1,0,#AlertasTransito ?Corte total por obra en Esmeralda e/ Av Rivadavia y Lavalle. Barrio de San Nicolas. Circular con Precaucion. #Transito.?
1,0,RT @batransito: ?Reduccion parcial por obra en Av Las Heras y Salguero carril central - hacia Plaza Italia #transito?
1,0,"Cargada Av. 9 de Julio al sur. Demoras en Huergo hacia el sur, desde Belgrano."
1,0,"Ahora  Complicada zona Juan B Justo y Santa Fe, puente Pacifico por corte https://t.co/sFFHXP3xsJ vía @caienlasfauces"
1,0,RT @batransito: ?Corte total por obra en Manuela Pedraza entre Ciudad de la Paz y Av Cabildo. Barrio de Nuñez. Circular con precaución. #Tr…
1,0,@solotransito au ezeiza can mano cap totalmente parada desde cerdeti hasta ricch https://t.co/7MtPxQT4kA
1,0,RT @AleRamosTN: #choque mútliple en dellepiane altura lacarra mano centro. 3 vehículos. #demora desde richeri!
1,0,Reportan accidente en Gral Paz al Río de la Plata altura Liniers - Demoras en Puente la Noria - Cargado el Bajo y Av 9 de Julio al sur.
1,0,"RT @jotaleonetti: Volvieron los pollitos! Otra vez #corte casi total de #AuRiccheri km 25, altura Puente El Trébol ambos sentidos, por #piq…"
1,0,"Liberan corte en Au  Riccheri alt AFA,  quedan demoras. #transito"
1,0,"Corte Avda Santa fe y J.B.Justo mano a capital, manifestación de ferroviarios   vía @Medicina_es"
1,0,Manifestantes en av Santa Fe  alt j b justo mano al centro  Un  solo carril libre https://t.co/jDxaDuwZnz vía @mikolejko
1,0,RT @batransito: ?Corte parcial por obra en Agüero y Santa Fe. Barrio de Recoleta. Circular con precaución. #Transito.?
1,0,RT @batransito: Circulación lenta en Cantilo y en Gral Paz altura Liniers. #transito
1,0,RT @transitobaires: #Demora: Cantilo - Puente la Noria a provincia - Gral Paz zona Liniers al Riachuelo. #Transito APTTA_
1,0,"RT @batransito: Cargada Av. 9 de Julio, corte por obra en H. Yrigoyen y Sáenz Peña. #transito"
1,0,#AuRiccheri toda habilitada y sin piquetes
1,0,"RT @batransito: Accidente en Av. Juan B. Justo y Espinosa, barrio de Villa Mitre. #transito"
1,0,"@jotaleonetti Complicada zona Juan B Justo y Santa Fe, puente Pacifico por corte https://t.co/rSBXbzOL2u"
1,0,RT @AlertasTransito: #AlertasTransito ?Reduccion parcial por obra en Av Las Heras y Salguero carril central - hacia Plaza Italia #transito?
1,0,Ingreso Huergo a AU 25 de Mayo sentido Liniers Ezeiza habilitado
1,0,Posible corte en Costanera frente a Aeroparque son Trabajadores Tercerizados de Aerolineas reclaman pago de paritarias @patotransito
1,0,"Caos absoluto en Richeri pasando peaje m central, mano a CABA.  vía @elianmartin  / Choque en AU Dellepiane alt Asturias casi 25 de Mayo"
1,0,"@jotaleonetti 13hs Santa Fe y JB Justo moviliza gremio APDFA, posible corte."
1,0,"RT @Cris002010: @AlertasTransito @AleRamosTN @batransito Carabobo y Alberdi 20 minutos para hacer 1 sola cuadra, caos de tránsito"
1,0,#AlertasTransito Fin de operativo policial en Pasteur al 600. Calle habilitada. #transito
1,0,RT @solotransito: Gral Paz demoras choque altura mataderos mano a Río de la Plata /Lento por curiosos mano al Riachuelo https://t.co/jvofch…
1,0,"RT @jotaleonetti: #choque de 3 autos, con al menos 2 heridos, en Pavon y Sarandí"
1,0,"RT @APTTA_: Martes 6:00 AM, Tercerizados de Aerolíneas Argentinas realizaremos corte en Av.Costanera por reclamo Gremial. https://t.co/QEWF…"
1,0,@jotaleonetti Alto quilombo por traslado de caldera por Ruta8 zona S.Miguel. Mano a prov cerrada a partir de 202. https://t.co/XW0zff22Lf
1,0,¡AU Tnte. Gral. Pablo Ricchieri es brutal hoy! Añadirá 1h 2m a tu ruta #traficoBA https://t.co/DxM8JQQAZN https://t.co/93xfPWjvxt
1,0,RT @batransito: Corte Parcial por manifestacion de Cresta Roja en la  AU Riccheri altura km 25- 1 carril habilitado.  #transito
1,0,"En #Avellaneda, demoras en  exPavón: marcha muy lenta para subir al #PuentePueyrredón pueyrredon https://t.co/8xslWhsPLa (vía @Taxi_666)"
1,0,"Choque en la Aut.La Plata Bs As en el K4.500 a Capital,demoras hasta el K10 @patotransito"
1,0,"RT @solotransito: Muy trabado C Buen Ayre, 2 km antes del ingreso a #Panamericana a #PasoDeHombre  vía @nsandoval0389"
1,0,RT @batransito: Atentos: Corte total de Jun B. Justo y Santa Fe. Hay demoras. #transito
1,0,"RT @APTTA_: En minutos esta previsto o corte de trabajadores terciarizados de Aerolíneas Arg, frente al Aeroparque Metropolitano https://t.…"
1,0,"RT @batransito: Cierre ingreso Huergo a AU 25 de Mayo sentido Liniers, po camión detenido en rampa. Alternativa: usar paseo Colón. #transito"
1,0,"RT @transitobaires: Martes 6:00 AM, Tercerizados de Aerolíneas Argentinas realizaremos corte en Av.Costanera por reclamo Gremial. https://t…"
1,0,"RT @transitobaires: Corte total de Av. Santa Fe y Godoy Cruz, por manifestantes. Hay demoras en la zona. #transito via batransito"
1,0,?Corte parcial por obra en Av San Martin entre Juan B. Justo y Gral. Paz. Precaución. #Transito.?
1,0,#AlertasTransito autopista illia mano a provincia todo parado. Que paso?  via @chrisbaso11
1,0,?Corte parcial por obra en Av Cordoba y Alem. Barrio de San Nicolas. Circular con precaución. #Transito.?
1,0,"@solotransito @monimarchi están empezando a cortar la bajada de la au ezeiza mano capital, no se ni para que esta la gendarmeria..."
1,0,Siguen cortes en #AuRicchieri altura #AFA y en #CaminoDelBuenAyre altura Debenedetti.
1,0,#AlertasTransito Corte parcial por concentracion en la Av. Costanera frente a Aeroparque   via @charlygonza_07
1,0,Av  costanera frente  Aeroparque tránsito  normalizado tras  protesta
1,0,"RT @batransito: Liberan corte en Au  Riccheri alt AFA,  quedan demoras. #transito"
1,0,@AleRamosTN paseo Colón al 800 mano al sur CAOS
1,0,RT @solotransito: Ahora  parado totalmente autopista Richieri llegando al km 25 https://t.co/MtlpK8ZbZj vía @cynthiaortiz Protesta  Cresta …
1,0,Gral Paz demoras  mano al Río de la Plata desde alt aprox Constituyentes a Lugones
1,0,Demoras: Cantilo - Puente la Noria a provincia - Gral Paz zona Liniers al Riachuelo. #transito via batransito
1,0,"@AlertasTransito @batransito @ernestoarriaga control por la policia federak en balbin y donado barrio de savedra, sin conos de señalizacion"
1,0,MOTO ATROPELLO A VENDEDOR FLORES
1,0,Al parecer moto  chocó chico q vende flores  Mitre y Madariaga vía  @enlamiraradio  https://t.co/61EeAXE5Ze
1,0,"@AleRamosTN buen dia, paso nivel Estación Florida Belgrano Norte cerrado x arreglos. Saludos a todos?"
1,0,"Manifestantes en Cno del Buen Ayre altura Debenetti, corte total en ambos sentido de circulación, hacia Acc Norte desvío por RN8 @aleginart"
1,0,?Reduccion parcial por obra en Av Las Heras y Salguero carril central - hacia Plaza Italia #transito?
1,0,"RT @jotaleonetti: #corte en Ambrosetti y Alfaro, en #Caballito, por poda (vía @ElizabethJeymz)"
1,0,"Demoras en au 25 de mayo sentido a provincia, casi au llegando Au P Moreno  https://t.co/sAI6Mny2z8 vía @aniponceok"
1,0,@jotaleonetti  accidente de transito en tejedor y Av.de la Plata CABA entre moto y ciclista hay heridos
1,0,Mañana a las 6 a. m.: corte en Costanera de tercerizados de Aerolíneas
1,0,Read: https://t.co/5te3FhycXd vía @valeriafgl
1,0,"RT @transitobaires: Circulación lenta en Av. 9 de Julio, y en Huergo, ambas al sur. #transito via batransito"
1,0,Au Ricchieri tránsito normal sin cortes
1,0,RT @solotransito: Corte x manifestación en Av Sta Fe y Godoy Cruz   https://t.co/Q0NhtXCAF6 vía @Linea194Plus / mano al centro
1,0,RT @solotransito: Tránsito cargado en Av 9 de Julio hacia el sur vía @AvellanedaReal  https://t.co/NHCJDQi2pW
1,0,@jotaleonetti @solotransito puente la noria mano a lomas casi detenidos marcha muy lenta https://t.co/Mon2nP4RJA
1,0,ACTUALIZACIÓN: AU Tnte. Gral. Pablo Ricchieri sigue atascada. Añadirá 51m a tu recorrido #traficoBA https://t.co/6kT4fjK9S1
1,0,Corte Parcial por manifestacion de Cresta Roja en la  AU Riccheri altura km 25- 1 carril habilitado.  #transito
1,0,"RT @varelavh: Habilitada Santa Fe y Godoy Cruz al norte, se mantiene corte total sentido centro. Hay demoras. @APTTA_"
1,0,RT @solotransito: Dos carriles habilitados en Av Costanera frente a Aeroparque.  Tercerizados de AA   https://t.co/mYfkY0HqFP  vía @Marceli…
1,0,Zona costanera   tránsito  normalizado tras  protesta
1,0,RT @batransito: Demoras: Cantilo - Puente la Noria a provincia - Gral Paz zona Liniers al Riachuelo. #transito
1,0,Ahora  parado totalmente autopista Richieri llegando al km 25 https://t.co/MtlpK8ZbZj vía @cynthiaortiz Protesta  Cresta Roja en la zona
1,0,"Concentración en el Obelisco, sin corte de calles. #piquete #Transito APTTA_"
1,0,@ernestoarriaga acaban de cortar ricchieri ambas manos.  Cresta Roja. Rt
1,0,"Tras accidente, queda liberada Av. Juan B. Justo en su totalidad. #transito"
1,0,@batransito la rioja cortada en humberto 1
1,0,"RT @solotransito: Gendarmeria en la ricchieri.,mano a Ezeiza Via @monimarchi / sin corte alt AFA"
1,0,RT @batransito: ?Cortes parciales por obra en Av. Pueyrredón e/ Libertador y Av Cordoba. Barrio de Recoleta. Precaución. #Transito.?
1,0,"RT @batransito: Libre Juan B Justo, pero se mantiene corte en Av. Santa Fe y Godoy Cruz sentido centro."
1,0,RT @VTVinfo: Corte del Camino del Buen Ayre por manifestantes
1,0,"Fin de #piquete en Santa Fe y Godoy cruz, habilitada la zona. #Transito APTTA_"
1,0,ausol confirma auto detenido zona bancalari = super #demora ambas manos!
1,0,RT @solotransito: Hipólito Yrigoyen al 1500 cerrada por repavimentación  https://t.co/MQVfIsYmdO  vía @rosaescayola
1,0,"Av Juan B Justo y Cortina, camión detenido con avería mecánica. Vía @marinosergio https://t.co/9VryNKvi25"
1,0,"RT @batransito: Operativo policial en Belgrano y Santiago del Estero, hay reducción en la zona. #transito"
1,0,"Au Ricchieri km 25 (Predio de la AFA), sigue un solo carril habilitado en cada sentido por corte por manifestantes, demora."
1,0,"RT @jotaleonetti: Ya liberada #Panamericana ramal Campana km 45 al norte, tras choque y vuelco"
1,0,RT @AlertasTransito: #AlertasTransito ?Corte total por obra en Esmeralda e/ Av Rivadavia y Lavalle. Barrio de San Nicolas. Circular con Pre…
1,0,"#AlertasTransito CORTE TOTAL EN AVENIDA ROCA, FAMILIAS Y DOCENTES , VECINOS Y AMIGOS DE LA ESCUELA 18! via @xavidell"
1,0,"RT @solotransito: Autopista Rosario/Bs.As, Km 192 (Ramallo) mano a Capital, calzada reducida por el vuelco de camión. Precaución. Vía @Tran…"
1,0,#AlertasTransito Demoras en Camino del Buen Ayre mano a Panamericana #transito
1,0,"RT @transitobaires: Fin de #piquete en Santa Fe y Godoy cruz, habilitada la zona. #Transito APTTA_"
1,0,RT @solotransito: Todos los semáforos frente a aeroparque Jorge Newbery no funcionan 
1,0,"/ liberada la calzada, sin manifestación vía @HeCTeSS…"
1,0,"Operativo policial en Belgrano y Santiago del Estero, hay reducción en la zona. #transito"
1,0,RT @AlertasTransito: #AlertasTransito  helicóptero same gral paz altura directorio https://t.co/ng5tCfSWLm  via @MENTOLADOBOMBA
1,0,@jotaleonetti  @solotransito  Azcuenaga y tucuman la historia de todos los dias zona  liberada para la descarga https://t.co/y2GRrA31hm
1,0,Demoras en Gral Paz: Sentido Riachuelo zona Acceso norte y en zona Liniers. #transito
1,0,"RT @batransito: Corte parcial de Av. Costanera, frente a Aeroparque. #transito"
1,0,"#AlertasTransito  Carabobo y Alberdi 20 minutos para hacer 1 sola cuadra, caos de tránsito  via @Cris002010"
1,0,"RT @inforbaires: Corte total de Av. Santa Fe y Godoy Cruz, por manifestantes. Hay demoras en la zona. #transito via batransito"
1,0,@solotransito @lapanaweb cerrado acceso a camino de b ayre desde panamericana
1,0,RT @solotransito: Av 9 de Julio  Tránsito normal https://t.co/R7C7w9Thb0
1,0,"RT @batransito: Corte total de Av. Santa Fe y Godoy Cruz, por manifestantes. Hay demoras en la zona. #transito"
1,0,"#AlertasTransito Corte total, por obras en H. Yrigoyen y Sáenz Peña. #transito"
1,0,"RT @jotaleonetti: Cierre ingreso Huergo a #Au25deMayo sentido Liniers, por camión detenido en rampa. Alternativa: usar paseo Colón."
1,0,RT @APTTA_: Cierre ingreso Huergo a AU 25 de Mayo sentido Liniers Ezeiza por camión detenido en rampa. Alternativa: ingreso de Paseo Colón.…
1,0,@ernestoarriaga abrieron el acceso a los bosques de Ezeiza para evitar el corte en Au Ricchieri
1,0,Circulación lenta en Gral Paz altura Liniers. También en Cantilo.
1,0,@batransito Azopardo y Humberto Primo #Caos Evitar zona https://t.co/F7jgWFXN9t
1,0,"Atenti, choque y vuelco 2 autos en #Panamericana ramal Campana km 44 al norte, altura Ruta26"
1,0,?Corte total por obra Asamblea y Curapaligue #transito?
1,0,"@AlertasTransito @AleRamosTN @batransito Carabobo y Alberdi 20 minutos para hacer 1 sola cuadra, caos de tránsito"
1,0,"Cierre ingreso Huergo a #Au25deMayo sentido Liniers, por camión detenido en rampa. Alternativa: usar paseo Colón."
1,0,Se levantó Corte x manifestación en Av Sta Fe y Godoy Cruz tránsito normal  vía  @Linea194Plus
1,0,RT @solotransito: Acceso Oeste transito con demoras hacia Caba  alt Ituzaingó
1,0,RT @APTTA_: Siguen cortes en #AuRicchieri altura #AFA y en #CaminoDelBuenAyre altura Debenedetti.
1,0,Demoras en Gral Paz: Sentido Riachuelo zona Acceso norte y en zona Liniers. #transito via batransito
1,0,"Corte parcial por obra en Pumacahua y Alberdi, demoras en la zona #transito"
1,0,"@ernestoarriaga @AlertasTransito manifestantes comienzan corte en buenayre mano al norte altura bajada San Martín, metros antes de la carcel"
1,0,Se mantiene corte parcial en Aut.Richeri en el K25.500 en ambas manos @patotransito
1,0,RT @solotransito: Au Ricchieri Demoras llegando Gral Paz  https://t.co/SsI0EsXsTQ vía @Jorgedelacera /Demoras Au Dellepiane incidente vial …
1,0,RT @solotransito: Manifestantes de C.Roja cortan parcial #AuRiccheri alt predio AFA. 1 carril liberado x mano  vía @Autop_al_Sur
1,0,@batransito corte en av Begrano al 2600 por manifestantes. 1 carril habilitado
1,0,@VialidadBA @MinInfraBA Autovia yaaaaa !! Siniestros todos los días en maldita ruta internacional 7. @DPNArgentina  https://t.co/YNTI0FQUwo
1,0,"RT @solotransito: Sigue Au Ricchieri demoras congestión por protesta trabajadores cresta roja  alt AFA,  km 25,5 Evitar  https://t.co/GyTY7…"
1,0,RT @batransito: ?Corte parcial por obra en Av San Martin entre Juan B. Justo y Gral. Paz. Precaución. #Transito.?
1,0,@ernestoarriaga @AleRamosTN @caminobuenayre alguien sabe el motivo del corte?? https://t.co/I4xT2W2863
1,0,@ernestoarriaga @caminobuenayre sigue el corte en camino de buen ayre?
1,0,@lu_mar4 piquete  C Buen Ayre
1,0,@ernestoarriaga corte en autopista Por cresta roja altura el trébol https://t.co/63wBHuyYlB
1,0,Corte total por Obra en Hipolito Yrigoyen entre Luis Saenz Peña y San Jose #transito
1,0,"RT @batransito: Habilitada circulacion en Av Costanera, frente al Aeroparque.#transito"
1,0,#AlertasTransito Se mantiene operativo policial en Pasteur al 600. #transito
1,0,@AlertasTransito desde donde hasta donde es el corte en buen ayre?
1,0,@ADRIAN6DEENERO corte parcial  demoras.
1,0,"RT @jotaleonetti: #corte parcial Santa Fe altura #PuentePacifico en esquina Juan B Justo, por #piquete de personal directivo de #Trenes (ví…"
1,0,"@ernestoarriaga CORTE EN AVDA. STA FE AL 4600, AL MEDIODIA, POR FERROVIARIOS. DIFUNDAN POR FAVOR!!! GRACIAS!!"
1,0,@ernestoarriaga Av. pavon alt. Banfield cortado. Sabes que pasa???
1,0,#AlertasTransito  esta gendarmeria en richieri... hay corte hoy??  via @pilartrupo
1,0,RT @batransito: ?Cerrado al tránsito en Av. Congreso y Tronador (Vías del FFCC Mitre Ramal Mitre). Barrio de Coghlan. Precaución. #Transito…
1,0,RT @transitobaires: vuelco en #Panamericana y R. 26 hacia Escobar. Congestión mano norte. #Transito APTTA_
1,0,"RT @VTVinfo: Muy lenta Cantilo y enlace con Gral Paz, @ernestoarriaga @surcamcamiones @APTTA_ @aleginart"
1,0,Hay un corte en Ruta Nacional 3 y las vias del #TrenBelgranoSur  Casanova. Vía @ChinaSkipper
1,0,Cortada por obra H. Yrigoyen y Sáenz Peña. Precaución. #transito via batransito
1,0,"@AlertasTransito @meteoro406 Lo q pasa es que habría que replantear todas las rutas de nuevo y seria un quilombo, xq la rutas que es su Cont"
1,0,Dos carriles habilitados en Av Costanera frente a Aeroparque .  Tercerizados de AA   https:/t.co/sG5J4GJYjJ vía @Marcelitaojeda
1,0,"@ernestoarriaga tránsito lento en ruta 8, a la altura de ruta 197, mano hacia pilar lenta por el transporte de una maquinaria pesada"
1,0,"RT @transitobaires: Tras accidente, queda liberada Av. Juan B. Justo en su totalidad. #transito via batransito"
1,0,"Manifestantes en el Obelisco, sin realizar corte de Calles. #transito"
1,0,RT @AlertasTransito: #AlertasTransito Corte parcial por concentracion en la Av. Costanera frente a Aeroparque   via @charlygonza_07
1,0,"ATENTOS #piquete sorpresita en la richeri altura km 25, a mts del trébol, ambas manos. 1 carril abierto x sentido. cresta roja..."
1,0,"RT @jotaleonetti: Buen día! Se espera, bien tempranito, #piquete en #Costanera frente a #Aeroparque - @aa2000oficial"
1,0,Au Ricchieri Demoras llegando Gral Paz  https://t.co/SsI0EsXsTQ vía @Jorgedelacera /Demoras Au Dellepiane incidente vial llegando 25 de Mayo
1,0,RT @solotransito: Manifestantes cortan Camino B Ayre ambas manos altura Debenedetti  https://t.co/omdKcteaEm
1,0,@AleRamosTN una vergüenza en richeri
1,0,@ernestoarriaga como esta puente la noria ?
1,0,@solotransito av. Belgrano altura Saavedra calzadas reducidas x protestas
1,0,Pananericana tránsito normal  desde Gral Paz hacia el norte
1,0,"Av Juan B Justo y Cortina, camión detenido con avería mecánica. Vía @marinosergio https://t.co/ZjROLjYGf3 #Transito APTTA_"
1,0,@ernestoarriaga corte en sta fe y juan v justo por manifestacion
1,0,"RT @transitobaires: En minutos esta previsto o corte de trabajadores terciarizados de Aerolíneas Arg, frente al Aeroparque Metropolitano ht…"
1,0,Corte total por Obra en Hipolito Yrigoyen entre Luis Saenz Peña y San Jose #transito via batransito
1,0,"#corte en Pumacahua y Juan Bautista Alberdi, por obras de repavimentación. Alberdi muy congestionada (vía @DGK295)"
1,0,"Ahora Liberan piquete en Au  Ricchieri alt AFA,  quedan demoras, con más demora mano a Ezeiza"
1,0,"Accidente en Paseo Colon y Venezuela, 2 colectivos involucrados. PFA en el lugar. #transito"
1,0,Choque Au bs As-La Plata km 4. Hay 2 carriles cortados sent pcia. Cuidado! Vía @laual_2407
1,0,"Libre Juan B Justo, pero se mantiene corte en Av. Santa Fe y Godoy Cruz sentido centro. #piquete #Transito APTTA_"
1,0,@ernestoarriaga santa fe y juan b justo cortado por ferroviarios!!!
1,0,@AleRamosTN se encuentra cerrada la autop. Buen aire?
1,0,"Av Paseo Colón y Venezuela, chocaron 2 colectivos, dos heridos derivados al Hospital Argerich."
1,0,Tránsito normal en Aut 9 de Julio sur hacia Puente Pueyrredon #Avellaneda vía @AvellanedaReal https://t.co/j5rKs4fmQA
1,0,"Por ahora, sin cortes frente a #Aeroparque. La operación es normal. Trabajadores tercierizados"
1,0,"Av  Gral Paz y Av Corrales, hacia  a Río de la Plata chocó un auto. #Transito APTTA_"
1,0,"Todos parados en au richeri mano aeropuerto vía @andreaberi Manifestantes Cresta Roja alt km25,5 Demoras ambas manos https://t.co/RWeYh7YWDe"
1,0,reporte de incidente en la pana zona bancalari mano capital. #demora desde ramales.
1,0,Ahora Manifestantes cortan el @caminobuenayre ambas manos altura Debenedetti vía @caminobuenayre
1,0,RT @solotransito: Puente Nicolás Avellaneda y autopista bs as - la plata mano Capital definitivamente demoradas    vía @MaggieAlve
1,0,Evita AU Tnte. Gral. Pablo Ricchieri #traficoBA. Estarías atrapado 24m más de lo normal https://t.co/mvq2Dv3j5i https://t.co/vpzKYrynAz
1,0,"RT @APTTA_: Liberada Au La Plata Bs As km 4,500 hacia Ing Huergo, luego de un incidente vial. @AU_BA_SA @ernestoarriaga"
1,0,@solotransito saben si sigue cortado el @caminobuenayre o si ya levantaron el corte..? GRACIAS
1,0,#AlertasTransito  alerta jb justo y san martin intentan linchar a un ladrón. Intervención policial y más de 30 personas en el medio de la av
1,0,?Corte parcial por obra en Agüero y Santa Fe. Barrio de Recoleta. Circular con precaución. #Transito.?
1,0,"RT @solotransito: Corte total en Av roca y soldado de frontera, familias y docentes vecinos y amigos de la escuela 18!avisa @xavidell"
1,0,@solotransito esta liberada la Ricchieri camino a Ezeiza??
1,0,"@AlertasTransito un caos marquez,se extiende hasta el buen ayre,eviten,precaución mano suarez,estacion https://t.co/mGjUL0Lsot"
1,0,"RT @transitobaires: Liberada Au Dellepiane altura Lacarra, hacia el Cto, luego de un incidente vial. @AUSA #Transito APTTA_"
1,0,RT @solotransito: Ahora Sigue corte Au Ricchieri alt AFA  complicado mano a Ezeiza hacia Capital avanza  https://t.co/BqVuHP6Uxw vía @pauru…
1,0,Accidente en Av. Gral. Paz #traficoBA sigue retrasando el tráfico 20m más de lo normal. https://t.co/7JKZwJpCjF https://t.co/yTyFjO1g96
1,0,Vte López Paso a nivel de H Yrigoyen y #TrenBelgrano CORTADO. Desvio x Av Mitre y cruce x Roca o x Villate Vai @ComunidadVL
1,0,"RT @HugoPalamara: Au Rosario Bs As, Llovizna entre Rosario y San Nicolás, precaución. @ernestoarriaga @PrensaAnsv"
1,0,"@batransito, pregunta, Esta cortado el camino del Buen Aire..???"
1,0,"Av Paseo Colón y Venezuela, chocaron 2 colectivos, dos heridos derivados al Hospital Argerich. #Transito APTTA_"
1,0,Acc Norte - Cerradas todas las ramas de acceso hacia Camino Buen Ayre desde Panamericana por manifestacion sobre esa concesion.
1,0,"Cerradas todas las ramas de acceso desde #Panamericana  hacia #CaminoBuenAyre, por #piquete"
1,0,@solotransito @alertuxbsas @jotaleonetti puente la noria mano a provincia con demora de 5 minutos aproximadamente https://t.co/2SZxY9KQSE
1,0,Demoras: Cantilo - Puente la Noria a provincia - Gral Paz zona Liniers al Riachuelo. #transito
1,0,"Manifestantes en Av Costanera frente al Aeroparque Metropolitano, un solo carril habilitado en ambos sentidos de circulación, lento"
1,0,RT @batransito: ?Corte total por obra en Esmeralda e/ Av Rivadavia y Lavalle. Barrio de San Nicolas. Circular con Precaucion. #Transito.?
1,0,"Operativo policial en Belgrano y Santiago del Estero, hay reducción en la zona. #transito via batransito"
1,0,#AlertasTransito Au Ricchieri varios kms de demora sentido capital a ezeiza altura AFA.   via @Pjguzzi
1,0,Accidente grave en AU 9 / Ramal Escobar #traficoBA sigue retrasando el tráfico 39m más de lo normal. https://t.co/Gn1WPd5k9q
1,0,Corte en  ecuador entre lavalle y tucuman? Esta cortado y desvian transito de ecuador a Tucuman cuenta @DanyKorach
1,0,"Va cargándose #Panamericana a Capital, ya lenta altura 202"
1,0,Choque 3 vehículos en AU Dellepiane sentido centro altura Lacarra. Carril derecho restringido. @todonoticias
1,0,"RT @batransito: Fin de protesta en Santa Fe y Godoy cruz, van habilitando la zona. #transito"
1,0,Se liberó el corte de Costanera tmb. @todonoticias
1,0,Mañana a las 6 a. m.: corte en Costanera de tercerizados de Aerolíneas: https://t.co/5te3FhycXd vía @valeriafgl
1,0,Precaucion en San Martin y Juan B Justo se debe a las obras del Metrobus @patotransito #Transito APTTA_
1,0,Circulación lenta en Puente la Noria. #transito via batransito
1,0,Cierre ingreso Huergo a AU 25 de Mayo sentido Liniers Ezeiza por camión detenido en rampa. Alternativa: ingreso de Paseo Colón. @AUSA
1,0,ACTUALIZACIÓN: Colectora Este Ramal Escobar sigue atascada. Añadirá 21m a tu recorrido #traficoBA https://t.co/MMvATqI4n1
1,0,RT @batransito: Corte total por Obra en Hipolito Yrigoyen entre Luis Saenz Peña y San Jose #transito
1,0,"Corte parcial por obra en Av. Triunvirato y Monroe. Dos carriles reducidos, circular con precaucion.#transito via batransito"
